R1,R2,R3
2.000000e+00,9.411121e+00,8.000000e+00
1.900000e+00,3.822303e+00,2.500000e+00
1.900000e+00,4.024617e+00,2.800000e+00
1.900000e+00,4.517618e+00,3.500000e+00
2.800000e+00,5.794486e+00,3.000000e+00
1.800000e+00,9.601121e+00,8.000000e+00
1.900000e+00,4.276594e+00,2.800000e+00
1.700000e+00,3.164280e+00,2.150000e+00
1.700000e+00,5.553559e+00,5.000000e+00
1.800000e+00,3.080584e+00,2.500000e+00
1.700000e+00,5.195644e+00,3.500000e+00
1.700000e+00,4.463812e+00,2.800000e+00
1.800000e+00,3.962410e+00,2.300000e+00
1.600000e+00,9.111277e+00,8.000000e+00
2.300000e+00,4.626997e+00,2.800000e+00
2.000000e+00,7.211103e+00,6.000000e+00
1.900000e+00,3.316791e+00,2.000000e+00
1.800000e+00,4.915800e+00,4.000000e+00
2.000000e+00,5.495155e+00,3.500000e+00
2.150000e+00,4.908385e+00,2.800000e+00
1.700000e+00,3.821478e+00,2.500000e+00
1.700000e+00,3.477068e+00,2.300000e+00
2.800000e+00,5.467175e+00,3.500000e+00
2.300000e+00,4.360032e+00,3.000000e+00
1.800000e+00,5.600506e+00,5.000000e+00
1.900000e+00,3.227644e+00,2.300000e+00
1.700000e+00,8.178631e+00,8.000000e+00
1.900000e+00,4.428318e+00,4.000000e+00
2.300000e+00,4.188078e+00,3.500000e+00
1.800000e+00,9.794407e+00,8.000000e+00
1.700000e+00,3.817515e+00,2.150000e+00
1.700000e+00,4.062169e+00,2.500000e+00
2.500000e+00,5.314168e+00,3.000000e+00
2.000000e+00,1.138910e+01,1.000000e+01
1.800000e+00,7.073896e+00,6.000000e+00
1.700000e+00,5.956120e+00,5.000000e+00
1.700000e+00,3.739790e+00,2.800000e+00
2.500000e+00,5.294972e+00,2.800000e+00
1.600000e+00,9.419674e+00,8.000000e+00
2.300000e+00,4.927921e+00,2.800000e+00
2.000000e+00,4.551203e+00,3.000000e+00
1.900000e+00,3.642801e+00,2.300000e+00
1.800000e+00,1.092260e+01,1.000000e+01
1.800000e+00,3.114891e+00,2.000000e+00
1.700000e+00,3.518967e+00,2.800000e+00
1.900000e+00,8.537500e+00,8.000000e+00
1.600000e+00,4.308132e+00,4.000000e+00
2.300000e+00,3.397058e+00,2.500000e+00
1.700000e+00,3.996279e+00,2.300000e+00
2.000000e+00,6.951152e+00,5.000000e+00
1.900000e+00,4.058209e+00,2.300000e+00
1.700000e+00,1.094943e+01,1.000000e+01
1.600000e+00,3.794461e+00,2.800000e+00
2.150000e+00,4.645599e+00,2.500000e+00
1.600000e+00,6.151797e+00,5.000000e+00
2.150000e+00,4.681288e+00,3.000000e+00
2.000000e+00,3.905125e+00,2.500000e+00
1.900000e+00,5.137335e+00,4.000000e+00
1.800000e+00,3.811504e+00,2.800000e+00
1.600000e+00,6.472561e+00,6.000000e+00
1.900000e+00,3.819632e+00,3.000000e+00
1.800000e+00,3.328663e+00,2.800000e+00
2.300000e+00,3.623534e+00,2.800000e+00
1.900000e+00,4.046160e+00,2.150000e+00
2.000000e+00,4.263393e+00,2.300000e+00
1.700000e+00,3.634088e+00,2.300000e+00
1.700000e+00,4.592385e+00,3.500000e+00
3.000000e+00,7.000000e+00,5.000000e+00
2.300000e+00,4.344770e+00,2.800000e+00
2.000000e+00,4.135727e+00,3.000000e+00
2.000000e+00,4.995432e+00,3.000000e+00
1.800000e+00,1.174791e+01,1.000000e+01
2.800000e+00,5.750439e+00,3.000000e+00
2.150000e+00,4.784292e+00,2.800000e+00
1.700000e+00,5.068530e+00,4.000000e+00
2.500000e+00,5.220153e+00,3.500000e+00
1.600000e+00,3.669401e+00,2.800000e+00
1.900000e+00,3.106639e+00,2.150000e+00
2.150000e+00,3.148412e+00,2.300000e+00
1.700000e+00,4.495973e+00,2.800000e+00
1.800000e+00,5.259341e+00,3.500000e+00
2.300000e+00,5.056790e+00,2.800000e+00
1.900000e+00,7.704244e+00,6.000000e+00
1.800000e+00,3.908336e+00,2.500000e+00
2.150000e+00,4.030819e+00,2.500000e+00
1.900000e+00,9.009684e+00,8.000000e+00
1.800000e+00,3.545163e+00,2.500000e+00
2.000000e+00,9.993910e+00,8.000000e+00
1.800000e+00,4.065448e+00,2.300000e+00
1.900000e+00,4.465174e+00,3.000000e+00
1.800000e+00,1.101090e+01,1.000000e+01
1.700000e+00,8.889690e+00,8.000000e+00
2.800000e+00,5.369868e+00,3.500000e+00
2.150000e+00,3.814344e+00,2.500000e+00
2.000000e+00,4.322161e+00,3.500000e+00
1.900000e+00,2.983287e+00,2.300000e+00
2.500000e+00,4.301163e+00,3.500000e+00
1.700000e+00,4.196148e+00,2.500000e+00
2.000000e+00,4.348592e+00,2.500000e+00
1.900000e+00,7.366516e+00,6.000000e+00
1.800000e+00,4.014972e+00,2.800000e+00
1.700000e+00,6.927657e+00,6.000000e+00
1.600000e+00,8.678463e+00,8.000000e+00
2.500000e+00,4.344914e+00,2.800000e+00
2.300000e+00,5.095193e+00,2.800000e+00
1.900000e+00,4.164396e+00,2.300000e+00
2.000000e+00,9.783293e+00,8.000000e+00
1.900000e+00,3.672067e+00,2.150000e+00
1.700000e+00,3.282409e+00,2.150000e+00
2.500000e+00,4.509631e+00,2.800000e+00
1.900000e+00,1.049803e+01,1.000000e+01
1.700000e+00,6.236185e+00,6.000000e+00
2.000000e+00,3.047950e+00,2.300000e+00
1.600000e+00,5.095820e+00,3.500000e+00
2.000000e+00,4.760081e+00,2.800000e+00
1.700000e+00,9.185522e+00,8.000000e+00
2.300000e+00,4.812532e+00,3.000000e+00
2.000000e+00,1.113553e+01,1.000000e+01
1.900000e+00,3.754847e+00,2.500000e+00
1.900000e+00,4.395890e+00,2.500000e+00
1.900000e+00,9.692119e+00,8.000000e+00
1.900000e+00,9.335456e+00,8.000000e+00
