R1,R2,R3,ETriat,E,ENew
1.511781,2.645619,4.066263,11.683943,21.568270,21.568270
4.066263,2.645619,1.511781,11.683943,21.568270,21.568270
1.511781,2.645618,4.098970,11.895861,21.805385,21.805385
4.098970,2.645618,1.511781,11.895861,21.805385,21.805385
1.511781,2.645625,4.124495,12.087130,22.014747,22.014747
4.124495,2.645625,1.511781,12.087130,22.014747,22.014747
1.511781,2.645616,4.142755,12.364640,22.304333,22.304333
4.142755,2.645616,1.511781,12.364640,22.304333,22.304333
1.511781,2.645612,4.153730,12.728452,22.675096,22.675096
4.153730,2.645612,1.511781,12.728452,22.675096,22.675096
1.511781,1.816526,2.834587,22.935758,32.996579,32.996579
2.834587,1.816526,1.511781,22.935758,32.996579,32.996579
1.511781,1.937769,2.834592,22.248334,29.932861,29.932861
2.834592,1.937769,1.511781,22.248334,29.932861,29.932861
1.511781,2.063996,2.834589,21.139806,27.498270,27.498270
2.834589,2.063996,1.511781,21.139806,27.498270,27.498270
1.511781,2.193480,2.834592,20.068153,25.851170,25.851170
2.834592,2.193480,1.511781,20.068153,25.851170,25.851170
1.511781,2.324763,2.834587,19.007127,24.715985,24.715985
2.834587,2.324763,1.511781,19.007127,24.715985,24.715985
1.511781,2.456648,2.834592,17.971790,23.915960,23.915960
2.834592,2.456648,1.511781,17.971790,23.915960,23.915960
1.511781,2.588104,2.834588,16.838138,23.190001,23.190001
2.834588,2.588104,1.511781,16.838138,23.190001,23.190001
1.511781,2.718287,2.834591,15.717964,22.559834,22.559834
2.834591,2.718287,1.511781,15.717964,22.559834,22.559834
1.511781,2.834592,2.846430,14.506368,21.864967,21.864967
2.846430,2.834592,1.511781,14.506368,21.864967,21.864967
1.511781,2.834585,2.971886,13.494740,21.363375,21.363375
2.971886,2.834585,1.511781,13.494740,21.363375,21.363375
1.511781,2.834585,3.094091,12.447963,20.799078,20.799078
3.094091,2.834585,1.511781,12.447963,20.799078,20.799078
1.511781,2.834589,3.212534,11.638351,20.430526,20.430526
3.212534,2.834589,1.511781,11.638351,20.430526,20.430526
1.511781,2.834585,3.326756,10.983657,20.166569,20.166569
3.326756,2.834585,1.511781,10.983657,20.166569,20.166569
1.511781,2.834585,3.436365,10.487461,20.006555,20.006555
3.436365,2.834585,1.511781,10.487461,20.006555,20.006555
1.511781,2.834592,3.540992,10.134309,19.934787,19.934787
3.540992,2.834592,1.511781,10.134309,19.934787,19.934787
1.511781,2.834591,3.640287,9.899436,19.929540,19.929540
