# R1,R2,R3,E
1.889726,2.267671,4.059675,21.274493
1.889726,2.267667,4.094760,21.064262
1.889726,2.267668,4.122123,20.883086
1.889726,2.267673,4.141710,20.747006
1.889726,2.267665,4.153467,20.664595
1.414402,1.889726,2.456648,35.920050
1.579112,1.889726,2.456642,36.730892
1.743803,1.889726,2.456647,37.266734
1.889726,1.907367,2.456642,37.474052
1.889726,2.068975,2.456648,37.286813
1.889726,2.227949,2.456639,35.877323
1.889726,2.383750,2.456641,33.018395
1.889726,2.456646,2.535856,30.058356
1.889726,2.456635,2.683855,27.584611
1.889726,2.456643,2.827348,25.595828
1.889726,2.456638,2.965962,24.031669
1.889726,2.456644,3.099381,22.813033
1.889726,2.456638,3.227280,21.869879
1.889726,2.456643,3.349392,21.144404
1.889726,2.456635,3.465424,20.589339
1.889726,2.456646,3.575161,20.164181
1.889726,2.456641,3.678320,19.833523
1.889726,2.456639,3.774722,19.565658
1.889726,2.456648,3.864158,19.326110
1.889726,2.456642,3.946424,19.093848
1.889726,2.456647,4.021382,18.856861
1.889726,2.456642,4.088853,18.614348
1.889726,2.456648,4.148715,18.373282
1.889726,2.456639,4.200829,18.143973
1.889726,2.456641,4.245116,17.936026
1.889726,2.456646,4.281472,17.757429
1.889726,2.456635,4.309814,17.738152
1.889726,2.456643,4.330112,17.628633
1.889726,2.456638,4.342298,17.561280
1.542621,1.889726,2.645615,32.607795
1.706068,1.889726,2.645610,33.063701
1.870831,1.889726,2.645618,33.248360
1.889726,2.035464,2.645610,33.175604
1.889726,2.198896,2.645615,32.594672
1.889726,2.360275,2.645624,30.028937
1.889726,2.518845,2.645619,27.035577
1.889726,2.645618,2.674041,24.531896
1.889726,2.645625,2.825322,22.475307
1.889726,2.645616,2.972209,20.846438
1.889726,2.645612,3.114297,19.515718
1.889726,2.645617,3.251208,18.523535
1.889726,2.645612,3.382575,17.766113
1.889726,2.645616,3.508087,17.195712
1.889726,2.645625,3.627444,16.770403
1.889726,2.645618,3.740351,16.452964
1.889726,2.645619,3.846576,16.210459
1.889726,2.645624,3.945869,15.937079
1.889726,2.645615,4.038013,15.753048
1.889726,2.645610,4.122805,15.577914
1.889726,2.645618,4.200085,15.407287
1.889726,2.645610,4.269656,15.241768
1.889726,2.645615,4.331398,15.085560
1.889726,2.645624,4.385179,15.068417
1.889726,2.645619,4.430859,14.909364
1.889726,2.645618,4.468370,14.804230
1.889726,2.645625,4.497633,14.725675
1.889726,2.645616,4.518564,14.676867
1.889726,2.645612,4.531141,14.674721
1.682320,1.889726,2.834587,29.983295
1.843684,1.889726,2.834592,30.056943
1.889726,2.007632,2.834589,29.952822
1.889726,2.172482,2.834592,29.609842
1.889726,2.336910,2.834587,27.736539
1.889726,2.499876,2.834592,24.724206
1.889726,2.660516,2.834588,22.138009
1.889726,2.818128,2.834591,20.002557
1.889726,2.834592,2.972068,18.303643
1.889726,2.834585,3.121799,16.969898
1.889726,2.834585,3.266840,15.937090
1.889726,2.834589,3.406752,15.151502
1.889726,2.834585,3.541133,14.566903
1.889726,2.834585,3.669639,14.141258
1.889726,2.834592,3.791934,13.836459
1.889726,2.834591,3.907697,13.618362
1.889726,2.834588,4.016661,13.457859
1.889726,2.834592,4.118565,13.233242
1.889726,2.834587,4.213164,13.123200
1.889726,2.834592,4.300265,13.019362
1.889726,2.834589,4.379649,12.916902
1.889726,2.834592,4.451155,12.910047
1.889726,2.834587,4.514609,12.803248
1.889726,2.834592,4.569890,12.698671
1.889726,2.834588,4.616860,12.600598
1.889726,2.834591,4.655436,12.513407
1.889726,2.834592,4.685524,12.441077
1.889726,2.834585,4.707055,12.386988
1.889726,2.834585,4.719995,12.353525
1.889726,1.986357,3.212537,25.838056
1.889726,2.142531,3.212542,25.395019
1.889726,2.303477,3.212530,24.390134
1.889726,2.467185,3.212542,21.775219
1.889726,2.631978,3.212537,18.989669
1.889726,2.796533,3.212529,16.761424
1.889726,2.959753,3.212528,14.917527
1.889726,3.120706,3.212536,13.450615
1.889726,3.212526,3.278555,12.305779
1.889726,3.212528,3.432644,11.436589
1.889726,3.212532,3.582352,10.794691
1.889726,3.212534,3.727123,10.337916
1.889726,3.212532,3.866472,10.025431
1.889726,3.212528,3.999970,9.819523
1.889726,3.212526,4.127209,9.687345
1.889726,3.212536,4.247835,9.602329
1.889726,3.212528,4.361498,9.544391
1.889726,3.212529,4.467910,9.499026
1.889726,3.212537,4.566794,9.457016
1.889726,3.212542,4.657895,9.413172
1.889726,3.212530,4.740973,9.365327
1.889726,3.212542,4.815864,9.313429
1.889726,3.212537,4.882346,9.259149
1.889726,3.212529,4.940277,9.204757
1.889726,3.212528,4.989531,9.152944
1.889726,3.212536,5.029996,9.106334
1.889726,3.212526,5.061548,9.067481
1.889726,3.212528,5.084146,9.038167
1.889726,3.212532,5.097729,9.019999
1.889726,2.480787,3.779443,19.113925
1.889726,2.629257,3.779460,16.610202
