# R1,R2,R3,ETriat
3.800000,3.069408,6.709255,-1.598559
3.800000,3.562952,7.208189,-1.053498
3.800000,4.058078,7.707261,-0.620619
3.800000,4.355688,8.006760,-0.495190
3.800000,4.852359,8.506003,-0.494180
3.800000,5.051211,8.705724,-0.509718
3.800000,5.548702,9.205081,-0.540690
3.800000,6.046608,9.704505,-0.557487
3.800000,7.043309,10.703510,-0.569385
4.500000,0.909941,5.034688,-0.518049
4.500000,1.962191,6.229148,-1.516454
4.500000,2.732214,7.026504,-1.166810
4.500000,3.712613,8.023938,-0.406439
4.500000,4.701276,9.021941,-0.170244
4.500000,5.693900,10.020340,-0.248915
4.500000,6.688722,11.019030,-0.276809
5.200000,0.782554,5.354094,-0.898224
5.200000,1.661539,6.547473,-1.211552
5.200000,2.406850,7.344257,-0.980389
5.200000,3.373899,8.341104,-0.391567
5.200000,4.355853,9.338625,-0.076150
5.200000,5.344504,10.336620,-0.042096
5.200000,6.336718,11.334980,-0.080185
6.000000,1.365133,6.911808,-1.154689
6.000000,2.056694,7.707943,-0.985323
6.000000,2.997997,8.704108,-0.538930
6.000000,3.968122,9.701062,-0.103868
6.000000,4.950150,10.698580,-0.017971
6.000000,5.938181,11.696530,-0.007525
9.000000,2.097849,7.093755,0.953187
9.000000,1.343641,8.281893,-1.115264
9.000000,1.294207,9.075720,-1.128922
9.000000,1.819883,10.069380,-0.987669
9.000000,2.636091,11.064180,-0.611634
9.000000,3.547672,12.059840,-0.074329
9.000000,4.496996,13.056160,0.040905
6.500000,1.641552,7.686742,-1.060969
6.500000,1.855169,7.935504,-1.008074
6.500000,2.304467,8.433247,-0.872001
6.500000,2.771189,8.931242,-0.650804
6.500000,3.056278,9.230144,-0.479710
6.500000,3.536913,9.728463,-0.221414
6.500000,3.730593,9.927838,-0.151028
6.500000,4.217373,10.426380,-0.054198
6.500000,4.706926,10.925060,-0.019099
6.500000,5.691484,11.922740,-0.000201
6.500000,6.680630,12.920780,0.000448
6.500000,7.672591,13.919100,-0.007165
1.400000,1.138611,2.479707,-2.508805
1.400000,1.187903,2.529596,-2.507978
1.400000,1.286649,2.629385,-2.536930
1.400000,1.484646,2.829009,-2.669214
1.400000,1.683116,3.028683,-2.831107
1.400000,2.080936,3.428144,-3.046261
1.400000,2.479457,3.827717,-2.973943
1.400000,2.878388,4.227371,-2.573159
1.400000,3.277580,4.627085,-1.910351
1.400000,3.776811,5.126791,-1.048496
1.400000,4.276221,5.626548,-0.841314
1.400000,4.775755,6.126345,-0.422830
1.400000,5.275377,6.626173,-0.199090
1.400000,5.775064,7.126025,-0.091535
1.400000,6.274801,7.625896,-0.042957
1.400000,8.274068,9.625515,-0.008817
1.500000,1.089988,2.525003,-2.566560
1.500000,1.139100,2.574879,-2.574069
1.500000,1.237538,2.674646,-2.617670
1.500000,1.435061,2.874228,-2.768549
1.500000,1.633187,3.073864,-2.938807
1.500000,2.030542,3.473263,-3.153245
1.500000,2.428765,3.872785,-3.077982
1.500000,2.827490,4.272397,-2.678621
1.500000,3.226531,4.672075,-2.002830
1.500000,3.725621,5.171743,-0.999176
1.500000,4.224926,5.671469,-0.251802
1.500000,4.724378,6.171240,-0.452345
1.500000,5.223935,6.671045,-0.209849
1.500000,5.723570,7.170877,-0.092730
1.500000,6.223263,7.670731,-0.039904
1.500000,8.222408,9.670299,-0.002754
1.600000,1.041879,2.570329,-2.604404
1.600000,1.090773,2.620193,-2.619305
1.600000,1.188837,2.719937,-2.675905
1.600000,1.385794,2.919476,-2.842683
1.600000,1.583515,3.119075,-3.020291
1.600000,1.980330,3.518409,-3.237778
1.600000,2.378212,3.917878,-3.166751
1.600000,2.776703,4.317446,-2.783033
1.600000,3.175573,4.717087,-2.122824
1.600000,3.674507,5.216716,-1.108681
1.600000,4.173695,5.716410,-0.281821
1.600000,4.673058,6.216153,-0.479154
1.600000,5.172543,6.715934,-0.218916
1.600000,5.672119,7.215746,-0.092471
1.600000,6.171764,7.715582,-0.035404
1.600000,8.170777,9.715095,0.004892
1.700000,0.994359,2.615684,-2.616496
1.700000,1.042987,2.665536,-2.639040
1.700000,1.140599,2.765256,-2.707686
1.700000,1.336882,2.964752,-2.889152
1.700000,1.534125,3.164312,-3.073208
1.700000,1.930314,3.563580,-3.295678
1.700000,2.327807,3.962996,-3.232209
1.700000,2.726034,4.362519,-2.870079
1.700000,3.124713,4.762121,-2.237485
1.700000,3.623472,5.261710,-1.245616
1.700000,4.122532,5.761370,-0.422190
1.700000,4.621794,6.261084,-0.484707
1.700000,5.121201,6.760840,-0.211005
1.700000,5.620713,7.260630,-0.077399
1.700000,6.120305,7.760447,-0.017026
1.700000,8.119175,9.759903,0.025793
1.800000,0.875419,2.586318,-2.551460
1.800000,0.851498,2.561405,-2.526553
1.800000,0.827641,2.536494,-2.492131
1.800000,0.803853,2.511585,-2.443024
1.800000,0.780140,2.486678,-2.372579
1.800000,0.756511,2.461773,-2.272330
1.800000,0.732973,2.436869,-2.131753
1.800000,0.709534,2.411968,-1.937901
2.000000,0.785774,2.677197,-2.265243
2.000000,0.762451,2.652298,-2.147555
2.000000,0.739239,2.627400,-1.991471
2.000000,0.716146,2.602505,-1.785377
2.000000,0.693186,2.577612,-1.515176
2.000000,0.670372,2.552720,-1.164126
2.000000,0.647719,2.527831,-0.712381
2.000000,0.625246,2.502944,-0.136701
2.400000,0.623861,2.859228,0.219630
2.400000,0.602908,2.834355,0.953662
2.800000,0.503752,3.041568,7.689641
2.800000,0.488328,3.016721,9.450243
3.200000,1.247022,1.963979,4.626735
3.200000,1.154191,2.062159,4.553195
3.200000,1.062662,2.160506,4.441056
3.200000,0.972802,2.258998,4.284041
3.200000,1.247022,1.963979,4.626735
3.200000,0.885119,2.357617,4.093648
3.200000,0.800331,2.456348,3.945803
3.800000,1.568745,2.240342,2.798164
3.800000,1.475003,2.338356,2.726392
3.800000,1.382139,2.436532,2.629260
3.800000,1.290342,2.534850,2.506358
3.800000,1.568745,2.240342,2.798164
3.800000,1.199856,2.633295,2.354530
3.800000,1.111003,2.731853,2.169029
4.000000,1.676105,2.332491,2.350415
4.000000,1.582149,2.430457,2.272743
4.000000,1.488980,2.528583,2.168655
4.000000,1.396756,2.626849,2.033353
4.000000,1.676105,2.332491,2.350416
4.000000,1.305678,2.725242,1.861399
4.000000,1.216002,2.823748,1.651367
4.500000,1.944670,2.562910,1.534943
4.500000,1.850295,2.660769,1.429941
4.500000,1.756543,2.758781,1.290656
4.500000,1.663518,2.856931,1.122538
4.500000,1.944670,2.562910,1.534944
4.500000,1.571350,2.955205,0.934502
4.500000,1.480200,3.053592,0.735154
5.000000,2.213404,2.793382,0.877699
5.000000,2.166004,2.842246,0.825107
5.000000,2.118724,2.891148,0.766113
5.000000,2.071571,2.940088,0.701511
5.000000,2.024555,2.989063,0.632189
5.000000,1.977686,3.038071,0.559062
5.000000,1.930973,3.087112,0.483011
5.000000,1.838067,3.185281,0.325399
5.000000,1.745945,3.283562,0.165424
5.000000,1.520002,3.529685,-0.211531
5.000000,1.302878,3.776317,-0.538633
5.500000,2.482251,3.023895,0.378340
5.500000,2.434744,3.072720,0.330758
5.500000,2.387339,3.121582,0.279032
5.500000,2.340042,3.170480,0.223856
5.500000,2.292860,3.219411,0.165962
5.500000,2.245799,3.268375,0.106072
5.500000,2.198868,3.317370,0.044890
5.500000,2.105431,3.415447,-0.078713
5.500000,2.012624,3.513633,-0.200060
5.500000,1.784011,3.759515,-0.473845
5.500000,1.561966,4.005907,-0.691766
6.000000,2.751179,3.254440,0.058125
6.000000,2.703588,3.303231,0.016793
6.000000,2.656085,3.352058,-0.027315
6.000000,2.608675,3.400919,-0.073614
6.000000,2.561364,3.449812,-0.121487
6.000000,2.514157,3.498737,-0.170318
6.000000,2.467060,3.547691,-0.219510
6.000000,2.373223,3.645686,-0.316890
6.000000,2.279909,3.743786,-0.410200
6.000000,2.049387,3.989450,-0.614168
6.000000,1.824003,4.235622,-0.770243
9.000000,4.317733,4.686776,-0.029850
9.000000,4.269914,4.735457,-0.034855
9.000000,4.222146,4.784166,-0.040297
9.000000,4.174430,4.832900,-0.046223
9.000000,4.126769,4.881660,-0.052685
9.000000,4.079163,4.930445,-0.059743
9.000000,3.984127,5.028087,-0.075889
9.000000,3.889340,5.125819,-0.095191
9.000000,3.653590,5.370516,-0.160698
9.000000,3.419864,5.615679,-0.255102
2.000000,3.171939,5.097119,-2.383494
2.000000,3.769987,5.696529,-1.409839
2.000000,4.368569,6.296052,-0.662381
2.000000,4.967494,6.895657,-0.259032
2.000000,5.466778,7.395378,-0.103105
2.000000,5.966182,7.895133,-0.031982
2.000000,6.465679,8.394918,-0.001097
2.000000,6.965247,8.894727,0.011909
2.000000,7.964546,9.894402,0.019589
2.000000,8.964002,10.894140,0.020991
2.000000,9.963567,11.893920,0.021306
1.800000,2.078894,3.808440,-3.338616
1.800000,2.476441,4.207863,-3.140988
1.800000,2.874669,4.607385,-2.666232
1.800000,3.273328,5.006984,-1.965917
1.800000,3.871837,5.606490,-0.877580
1.800000,4.470745,6.206092,-0.601097
1.800000,5.069911,6.805763,-0.229801
1.800000,5.569354,7.305531,-0.088115
1.800000,6.068888,7.805328,-0.023901
1.800000,6.568493,8.305150,0.003794
1.800000,7.068154,8.804992,0.015319
1.800000,8.067602,9.804724,0.021969
1.800000,9.067172,10.804510,0.023174
1.800000,10.066830,11.804320,0.023443
2.400000,1.100472,1.301776,5.185573
2.400000,0.911964,1.497515,5.094283
2.400000,1.008681,3.282363,-2.708806
2.400000,1.199199,3.481643,-2.925690
2.400000,1.783255,4.079905,-3.209470
2.400000,2.771858,5.077920,-2.716059
2.400000,3.268761,5.577194,-2.036504
2.400000,3.766484,6.076587,-1.275406
2.400000,4.264739,6.576073,-0.680116
2.400000,4.763360,7.075631,-0.321259
2.400000,5.062663,7.375395,-0.195866
2.400000,5.561669,7.875041,-0.079775
2.400000,5.761319,8.074912,-0.053777
2.400000,6.260543,8.574615,-0.016506
2.400000,6.759882,9.074351,-0.000515
2.400000,7.758814,10.073900,0.009190
1.800000,1.092886,2.810601,-2.715686
1.800000,1.288363,3.010054,-2.911531
1.800000,1.534350,3.259465,-3.143400
1.800000,1.682510,3.409152,-3.248379
1.800000,1.830969,3.558866,-3.315787
1.800000,1.979661,3.708604,-3.343347
1.800000,2.178196,3.908284,-3.315686
1.800000,2.376977,4.107996,-3.216910
3.800000,0.896535,4.417265,-2.321379
3.800000,1.064482,4.616252,-2.355151
3.800000,1.241962,4.815323,-2.355974
3.800000,1.425418,5.014468,-2.348446
3.800000,1.707582,5.313306,-2.323743
3.800000,1.994958,5.612268,-2.268362
4.000000,1.128064,2.922355,2.264571
4.000000,1.042302,3.021054,1.168101
4.000000,0.910089,4.607872,-2.181808
4.000000,0.991024,4.707344,-2.194499
4.000000,1.161835,4.906354,-2.187139
4.000000,1.340744,5.105440,-2.167593
4.000000,1.524903,5.304596,-2.142786
4.000000,1.712618,5.503812,-2.107545
4.500000,1.301804,3.250660,0.323341
4.500000,1.089412,3.497463,-0.162898
4.500000,1.009291,3.596308,-0.337879
4.500000,1.146099,5.333070,-1.687729
4.500000,1.231013,5.432570,-1.670584
4.500000,1.362229,5.581854,-1.643025
4.500000,1.496978,5.731175,-1.615181
5.000000,0.987163,5.560957,-1.427527
5.000000,1.060342,5.660388,-1.410128
5.000000,1.098518,5.710112,-1.400872
5.000000,1.137611,5.759840,-1.391413
5.200000,2.131848,3.081195,0.423139
5.200000,1.944950,3.277338,0.142051
5.200000,1.760932,3.473920,-0.140374
5.200000,1.625399,3.621603,-0.334026
5.200000,1.406055,3.868137,-0.617462
5.200000,1.198773,4.115089,-0.842780
5.200000,1.004240,5.751581,-1.363888
5.200000,1.039476,5.801291,-1.354739
5.200000,1.075883,5.851006,-1.345210
5.200000,1.151760,5.950451,-1.325681
5.200000,1.271846,6.099651,-1.294769
5.200000,1.397724,6.248890,-1.263707
5.200000,1.572159,6.447931,-1.222362
6.500000,2.830012,3.680255,-0.253621
6.500000,2.641313,3.875984,-0.414245
6.500000,2.454404,4.072128,-0.562902
6.500000,2.315659,4.219474,-0.659303
6.500000,2.087878,4.465442,-0.788249
6.500000,1.865795,4.711835,-0.880846
6.500000,1.651712,4.958590,-0.946532
6.500000,1.569055,5.057381,-0.972455
6.500000,1.449175,5.205653,-1.032755
6.500000,1.372550,5.304556,-1.073699
6.500000,1.221223,7.139771,-1.167199
6.500000,1.326484,7.288899,-1.139373
6.500000,1.401194,7.388338,-1.119659
6.500000,1.518723,7.537524,-1.090178
7.500000,3.272687,4.238930,-0.264827
7.500000,3.130911,4.385657,-0.350281
7.500000,2.989938,4.532598,-0.440749
7.500000,2.849887,4.679733,-0.530829
7.500000,2.618917,4.925342,-0.667653
7.500000,2.527544,5.023707,-0.715211
7.500000,2.391778,5.171373,-0.777125
7.500000,2.213618,5.368461,-0.839180
7.500000,2.125995,5.467084,-0.858664
7.500000,1.996742,5.615111,-0.853183
7.500000,1.870589,5.763239,0.857261
7.500000,1.788534,5.862044,0.820414
7.500000,1.669125,6.010326,0.768571
7.500000,1.555026,6.158692,0.721863
7.500000,1.482516,6.257645,0.693108
7.500000,1.380210,6.406136,0.651738
7.500000,1.180617,7.844510,0.556090
7.500000,1.257371,7.993547,0.591680
1.800000,0.948927,2.596168,-1.820896
1.800000,1.138470,2.795052,-2.064291
1.800000,1.331077,2.994085,-2.330117
1.800000,1.525587,3.193239,-2.571037
1.800000,1.917999,3.591829,-2.870287
1.800000,2.313012,3.990701,-2.869135
1.800000,2.610268,4.289993,-2.669362
1.800000,2.908088,4.589378,-2.306277
1.800000,3.106868,4.789010,-1.983936
1.800000,3.604408,5.288213,-1.011954
2.000000,0.611360,2.388260,1.429302
2.000000,0.869778,2.685921,-1.686235
2.000000,1.054363,2.884631,-2.032055
2.000000,1.243724,3.083507,-2.329079
2.000000,1.435973,3.282520,-2.579865
2.000000,1.825474,3.680867,-2.883759
2.000000,2.218714,4.079538,-2.892282
2.000000,2.515043,4.378700,-2.716955
2.000000,2.812152,4.677969,-2.390864
2.000000,3.010542,4.877532,-2.094766
2.000000,3.507319,5.376581,-1.164538
2.400000,0.526225,2.568851,7.085723
2.400000,0.733632,2.865912,-0.853693
3.200000,0.601345,2.931528,5.298987
3.200000,0.616457,3.227455,3.120712
4.000000,1.922600,5.570505,-2.093022
4.000000,2.108726,5.769261,-2.046602
4.000000,2.344599,6.017822,-1.961127
4.000000,2.583131,6.266497,-1.835031
4.000000,3.065682,6.764141,-1.439537
4.000000,3.553062,7.262108,-0.940947
4.000000,4.043525,7.760336,-0.569194
4.000000,5.030087,8.757400,-0.462895
4.000000,5.525180,9.256169,-0.489972
4.000000,6.021084,9.755064,-0.506199
4.000000,7.014638,10.753160,-0.518381
4.500000,1.733764,5.795129,-1.583105
4.500000,1.911823,5.993671,-1.544205
4.500000,2.139854,6.241980,-1.480158
4.500000,2.372317,6.490419,-1.391275
4.500000,2.846174,6.987630,-1.108126
4.500000,3.327692,7.485213,-0.711728
4.500000,3.813968,7.983098,-0.381241
4.500000,4.794997,8.979573,-0.203033
4.500000,5.288177,9.478089,-0.232420
4.500000,5.782529,9.976753,-0.257300
4.500000,6.773720,10.974450,-0.278418
5.000000,1.568593,6.020216,-1.299572
5.000000,1.734476,6.218545,-1.266294
5.000000,1.950848,6.466602,-1.213738
5.000000,2.174444,6.714802,-1.146482
5.000000,2.635908,7.211576,-0.940061
5.000000,3.109310,7.708768,-0.627023
5.000000,3.589932,8.206300,-0.323665
5.000000,4.563685,9.202168,-0.088285
5.000000,5.054406,9.700421,-0.075823
5.000000,5.546785,10.198840,-0.092305
5.000000,6.535015,11.196110,-0.120414
3.200000,1.501211,4.416664,-2.646449
3.200000,1.875680,4.814257,-2.668452
3.200000,2.258918,5.212219,-2.576041
3.200000,2.647121,5.610470,-2.350620
3.200000,3.234820,6.208269,-1.728228
3.200000,3.826339,6.806455,-0.988970
3.200000,4.420144,7.404935,-0.482604
3.200000,4.916131,7.903844,-0.307972
3.200000,5.412857,8.402883,-0.320751
3.200000,5.910135,8.902030,-0.333266
3.200000,6.407836,9.401267,-0.340580
3.200000,7.404169,10.399960,-0.345692
3.800000,2.670401,6.177069,-1.984157
3.800000,3.155644,6.674883,-1.536896
3.800000,3.644878,7.173001,-1.004306
3.800000,4.136688,7.671364,-0.622741
3.800000,4.432654,7.970480,-0.526933
3.800000,4.927014,8.469146,-0.515963
3.800000,5.125065,8.668656,-0.525656
3.800000,5.620795,9.167523,-0.547648
3.800000,6.117220,9.666507,-0.560470
3.800000,7.111574,10.664760,-0.569871
4.500000,1.099737,5.002122,-0.448491
4.500000,2.093847,6.192308,-1.494720
4.500000,2.846174,6.987630,-1.108126
4.500000,3.813968,7.983098,-0.381241
4.500000,4.794997,8.979573,-0.203030
4.500000,5.782529,9.976753,-0.257301
4.500000,6.773720,10.974450,-0.278418
5.200000,1.026233,5.318704,-0.983727
5.200000,1.837873,6.506966,-1.172875
5.200000,2.554903,7.301273,-0.916673
5.200000,3.502102,8.295697,-0.329909
5.200000,4.472349,9.291317,-0.076923
5.200000,5.453356,10.287790,-0.056974
5.200000,6.440208,11.284880,-0.084003
6.000000,1.604864,6.867528,-1.102627
6.000000,2.253355,7.660679,-0.922982
6.000000,3.163089,8.653892,-0.439396
6.000000,4.114931,9.648506,-0.081735
6.000000,5.085291,10.644130,-0.018426
6.000000,6.065287,11.640500,-0.012061
6.500000,1.888660,7.637961,-1.004544
6.500000,2.088039,7.885767,-0.948251
6.500000,2.514090,8.381770,-0.786374
6.500000,2.963342,8.878221,-0.538317
6.500000,3.240037,9.176277,-0.371754
6.500000,3.709256,9.673303,-0.159841
6.500000,3.899087,9.872198,-0.108696
6.500000,4.377627,10.369620,-0.040857
6.500000,4.860490,10.867280,-0.015500
6.500000,5.834882,11.863190,-0.001270
6.500000,6.816695,12.859730,-0.002257
6.500000,7.803129,13.856780,-0.006363
1.400000,1.170305,2.467030,-2.068533
1.400000,1.219126,2.516833,-2.090684
1.400000,1.317034,2.616462,-2.158866
1.400000,1.513669,2.815798,-2.351706
1.400000,1.711085,3.015222,-2.556776
1.400000,2.107380,3.414272,-2.831024
1.400000,2.504852,3.813522,-2.797493
1.400000,2.903019,4.212913,-2.422187
1.400000,3.301629,4.612410,-1.780148
1.400000,3.800303,5.111892,-0.926008
1.400000,4.299284,5.611467,-0.783644
1.400000,4.798478,6.111111,-0.391397
1.400000,5.297823,6.610808,-0.183673
1.400000,5.797282,7.110549,-0.084500
1.400000,6.296826,7.610323,-0.039912
1.400000,8.295553,9.609655,-0.008686
1.500000,1.125380,2.511663,-2.127085
1.500000,1.173914,2.561445,-2.159329
1.500000,1.271323,2.661033,-2.244437
1.500000,1.467187,2.860295,-2.458205
1.500000,1.664035,3.059653,-2.672221
1.500000,2.059555,3.458592,-2.944777
1.500000,2.456526,3.857751,-2.907113
1.500000,2.854343,4.257068,-2.531512
1.500000,3.252695,4.656502,-1.873773
1.500000,3.751128,5.155918,-0.899149
1.500000,4.249930,5.655437,-0.130968
1.500000,4.748984,6.155035,-0.417969
1.500000,5.248217,6.654692,-0.192913
1.500000,5.747584,7.154398,-0.085006
1.500000,6.247053,7.654142,-0.036580
1.500000,8.245570,9.653383,-0.002607
1.600000,1.081270,2.556349,-2.161841
1.600000,1.129459,2.606110,-2.203622
1.600000,1.226273,2.705656,-2.304507
1.600000,1.421225,2.904843,-2.536956
1.600000,1.617410,3.104135,-2.759616
1.600000,2.012035,3.502960,-3.034666
1.600000,2.408434,3.902026,-3.000120
1.600000,2.805855,4.301265,-2.638299
1.600000,3.203918,4.700633,-1.993973
1.600000,3.702084,5.199981,-1.006083
1.600000,4.200686,5.699442,-0.228925
1.600000,4.699585,6.198991,-0.441667
1.600000,5.198696,6.698607,-0.200305
1.600000,5.697962,7.198276,-0.083982
1.600000,6.197347,7.697988,-0.031752
1.600000,8.195637,9.697134,0.005036
1.700000,1.038080,2.601087,-2.169257
1.700000,1.085856,2.650825,-2.220374
1.700000,1.181960,2.750330,-2.336515
1.700000,1.375835,2.949441,-2.586522
1.700000,1.571247,3.148664,-2.817264
1.700000,1.964841,3.547373,-3.097134
1.700000,2.360591,3.946343,-3.069230
1.700000,2.757567,4.345502,-2.727135
1.700000,3.155307,4.744803,-2.108249
1.700000,3.653176,5.244079,-1.141700
1.700000,4.151557,5.743481,-0.375095
1.700000,4.650286,6.242979,-0.444380
1.700000,5.149261,6.742551,-0.190838
1.700000,5.648418,7.242182,-0.068179
1.700000,6.147711,7.741861,-0.013054
1.700000,8.145753,9.740906,0.025942
2.000000,3.209133,5.077129,-2.258943
2.000000,3.805790,5.676091,-1.313931
2.000000,4.403356,6.275251,-0.606562
2.000000,5.001505,6.874558,-0.233332
2.000000,5.500270,7.374066,-0.091152
2.000000,5.999241,7.873637,-0.026768
2.000000,6.498370,8.373259,0.001092
2.000000,6.997623,8.872923,0.012820
2.000000,7.996410,9.872354,0.019774
2.000000,8.995466,10.871890,0.021035
2.000000,9.994711,11.871500,0.021315
2.400000,1.106616,1.297305,5.187452
2.400000,0.926716,1.489733,5.112983
2.400000,1.080102,3.262831,-2.441274
2.400000,1.265236,3.461557,-2.712420
2.400000,1.839409,4.058484,-3.073565
2.400000,2.820361,5.054981,-2.604335
2.400000,3.315108,5.553701,-1.924677
2.400000,3.811226,6.052633,-1.183897
2.400000,4.308242,6.551727,-0.620073
2.400000,4.805877,7.050950,-0.288117
2.400000,5.104680,7.350535,-0.174065
2.400000,5.602969,7.849912,-0.069666
2.400000,5.802367,8.049685,-0.046471
2.400000,6.301029,8.549164,-0.013346
2.400000,6.799888,9.048700,0.000837
2.400000,7.798044,10.047910,0.009471
1.800000,1.138470,2.795052,-2.344187
1.800000,1.331077,2.994085,-2.611316
1.800000,1.574430,3.243044,-2.900901
1.800000,1.721356,3.392493,-3.029103
1.800000,1.868771,3.541988,-3.115819
1.800000,2.016568,3.691524,-3.159573
1.800000,2.214090,3.890962,-3.149327
1.800000,2.412022,4.090454,-3.063343
3.800000,1.045783,4.389056,-2.257589
3.800000,1.201866,4.587261,-2.310083
3.800000,1.369416,4.785615,-2.331561
3.800000,1.544707,4.984101,-2.338688
3.800000,1.817237,5.282045,-2.317468
3.800000,2.097279,5.580208,-2.259559
4.000000,1.181882,2.904070,2.379307
4.000000,1.105447,3.001757,1.154671
4.000000,1.069909,4.578352,-2.119663
4.000000,1.144497,4.677417,-2.139702
4.000000,1.303921,4.875661,-2.154779
4.000000,1.473278,5.074043,-2.150726
4.000000,1.649510,5.272548,-2.131893
4.000000,1.830634,5.471161,-2.095737
4.500000,1.359141,3.230486,0.350204
4.500000,1.170972,3.474804,-0.134378
4.500000,1.102606,3.572751,-0.311312
4.500000,1.316478,5.299253,-1.638274
4.500000,1.395593,5.398367,-1.630560
