R1,R2,R3,ETriat,EDiat,E
3.800000,1.075662,2.743947,2.205883,11.312007,13.517890
4.000000,1.663927,2.339951,2.357377,-4.022876,-1.665499
4.000000,1.566648,2.439047,2.281563,-2.938881,-0.657319
4.000000,1.469734,2.538213,2.179266,-1.462411,0.716856
4.000000,1.373263,2.637443,2.044924,0.523976,2.568900
4.000000,1.663927,2.339951,2.357378,-4.022876,-1.665498
4.000000,1.277334,2.736729,1.873390,3.177932,5.051322
4.000000,1.182081,2.836064,1.663299,6.708283,8.371582
4.500000,1.932870,2.570548,1.534806,-4.310894,-2.776088
4.500000,1.835397,2.669596,1.427255,-3.849050,-2.421795
4.500000,1.738212,2.768712,1.284603,-3.216761,-1.932158
4.500000,1.641366,2.867890,1.113111,-2.362580,-1.249469
4.500000,1.932870,2.570548,1.534807,-4.310894,-2.776087
4.500000,1.544921,2.967123,0.922276,-1.217216,-0.294940
4.500000,1.448958,3.066406,0.720640,0.313488,1.034128
5.000000,2.153056,2.850664,0.819061,-3.739194,-2.920133
5.000000,2.104277,2.900176,0.758453,-3.648646,-2.890193
5.000000,2.055557,2.949705,0.692208,-3.542748,-2.850540
5.000000,2.006900,2.999249,0.621266,-3.418524,-2.797258
5.000000,1.958310,3.048808,0.546575,-3.272481,-2.725906
5.000000,1.909794,3.098381,0.469046,-3.100566,-2.631520
5.000000,1.813002,3.197568,0.308793,-2.659814,-2.351021
5.000000,1.716578,3.296804,0.146886,-2.051190,-1.904304
5.000000,1.477601,3.545080,-0.231594,0.624540,0.392946
5.000000,1.242967,3.793584,3.740558,6.245037,9.985595
5.500000,2.470961,3.031809,0.372429,-3.000753,-2.628324
5.500000,2.422078,3.081286,0.323484,-2.984002,-2.660518
5.500000,2.373242,3.130780,0.270370,-2.966428,-2.696058
5.500000,2.324456,3.180290,0.213823,-2.946596,-2.732773
5.500000,2.275722,3.229815,0.154608,-2.922854,-2.768246
5.500000,2.227044,3.279354,0.093479,-2.893316,-2.799837
5.500000,2.178426,3.328907,0.031164,-2.855858,-2.824694
5.500000,2.081387,3.428053,-0.094292,-2.747403,-2.841695
5.500000,1.984642,3.527246,-0.216859,-2.574816,-2.791675
5.500000,1.744386,3.775416,-0.491883,-1.650794,-2.142677
5.500000,1.507303,4.023812,-0.709678,0.599496,-0.110182
6.000000,2.740069,3.262463,0.051848,-2.164416,-2.112568
6.000000,2.691148,3.311925,0.009307,-2.169169,-2.159862
6.000000,2.642267,3.361403,-0.036013,-2.178807,-2.214820
6.000000,2.593429,3.410896,-0.083490,-2.192565,-2.276055
6.000000,2.544636,3.460404,-0.132474,-2.209563,-2.342037
6.000000,2.495891,3.509926,-0.182314,-2.228800,-2.411114
6.000000,2.447197,3.559461,-0.232398,-2.249140,-2.481538
6.000000,2.349972,3.658570,-0.331162,-2.287787,-2.618949
6.000000,2.252991,3.757725,-0.425381,-2.312918,-2.738299
6.000000,2.011831,4.005798,-0.630045,-2.202065,-2.832110
6.000000,1.773121,4.254097,-0.785803,-1.520210,-2.306013
9.000000,4.355107,4.646570,-0.026194,-0.176756,-0.202950
9.000000,4.306060,4.695971,-0.031008,-0.172357,-0.203366
9.000000,4.257036,4.745384,-0.036249,-0.169099,-0.205348
9.000000,4.208034,4.794809,-0.041965,-0.166980,-0.208945
9.000000,4.159056,4.844246,-0.048212,-0.166008,-0.214220
9.000000,4.110103,4.893694,-0.055049,-0.166206,-0.221255
9.000000,4.061175,4.943154,-0.062542,-0.167612,-0.230153
9.000000,3.963401,5.042105,-0.079777,-0.174257,-0.254034
9.000000,3.865739,5.141096,-0.100519,-0.186515,-0.287034
9.000000,3.622145,5.388738,-0.171566,-0.247587,-0.419153
9.000000,3.379486,5.636588,-0.274421,-0.367714,-0.642135
2.000000,3.144896,5.111459,-2.475347,-7.154245,-9.629592
2.000000,3.744004,5.711195,-1.481619,-6.745779,-8.227398
2.000000,4.343359,6.310981,-0.704958,-6.629834,-7.334792
2.000000,4.942870,6.910805,-0.278948,-6.594576,-6.873524
2.000000,5.442545,7.410679,-0.112438,-6.582088,-6.694526
2.000000,5.942274,7.910570,-0.036060,-6.575079,-6.611139
2.000000,6.442046,8.410473,-0.002798,-6.570685,-6.573483
2.000000,6.941850,8.910387,0.011207,-6.567792,-6.556585
2.000000,7.941533,9.910242,0.019444,-6.564608,-6.545164
2.000000,8.941287,10.910120,0.020956,-6.563281,-6.542325
2.000000,9.941090,11.910020,0.021298,-6.562766,-6.541468
1.800000,2.052311,3.820775,-3.468315,-5.457676,-8.925991
1.800000,2.451183,4.220517,-3.250965,-4.900343,-8.151308
1.800000,2.850372,4.620303,-2.765930,-4.151808,-6.917738
1.800000,3.249759,5.020124,-2.056284,-3.623131,-5.679415
1.800000,3.849079,5.619903,-0.976159,-3.280417,-4.256576
1.800000,4.448583,6.219724,-0.638568,-3.184029,-3.822597
1.800000,5.048204,6.819577,-0.246794,-3.153073,-3.399867
1.800000,5.547951,7.319473,-0.095966,-3.141582,-3.237548
1.800000,6.047740,7.819382,-0.027296,-3.134993,-3.162289
1.800000,6.547561,8.319302,0.002392,-3.130840,-3.128448
1.800000,7.047408,8.819231,0.014744,-3.128118,-3.113374
1.800000,8.047158,9.819111,0.021846,-3.125156,-3.103310
1.800000,9.046963,10.819010,0.023145,-3.123939,-3.100794
1.800000,10.046810,11.818930,0.023438,-3.123472,-3.100034
2.400000,1.096027,1.304985,5.184050,7.732990,12.917040
2.400000,0.901196,1.503090,5.079953,18.946697,24.026650
2.400000,0.953972,3.296350,-2.918523,14.476783,11.558260
2.400000,1.149322,3.496029,-3.088997,2.421644,-0.667353
2.400000,1.741716,4.095254,-3.310587,-8.617233,-11.927820
2.400000,2.736415,5.094367,-2.690178,-8.335452,-11.025630
2.400000,3.234991,5.594042,-2.118650,-7.669029,-9.787679
2.400000,3.733947,6.093771,-1.343882,-7.369319,-8.713201
2.400000,4.233150,6.593541,-0.725855,-7.266888,-7.992743
2.400000,4.732521,7.093343,-0.346915,-7.230710,-7.577625
2.400000,5.032203,7.393237,-0.212877,-7.220094,-7.432971
2.400000,5.531751,7.893078,-0.087730,-7.209735,-7.297465
2.400000,5.731592,8.093021,-0.059535,-7.206976,-7.266511
2.400000,6.231239,8.592888,-0.018994,-7.201963,-7.220957
2.400000,6.730939,9.092769,-0.001576,-7.198664,-7.200240
2.400000,7.730455,10.092570,0.008963,-7.194972,-7.186009
1.800000,1.058862,2.821740,-3.005296,10.094105,7.088809
1.800000,1.256721,3.021496,-3.140760,1.676682,-1.464078
1.800000,1.504841,3.271233,-3.325411,-3.222985,-6.548396
1.800000,1.653984,3.421093,-3.412119,-4.557389,-7.969508
1.800000,1.803270,3.570966,-3.464855,-5.217320,-8.682175
1.800000,1.952666,3.720848,-3.480057,-5.452794,-8.932851
1.800000,2.151990,3.920706,-3.439188,-5.382133,-8.821321
1.800000,2.351430,4.120577,-3.330614,-5.086002,-8.416616
3.800000,1.624079,5.335694,1.381490,-1.125367,0.256124
3.800000,0.771442,4.437458,-2.133029,43.080019,40.946990
3.800000,0.953422,4.637007,-2.369130,21.879820,19.510690
3.800000,1.141449,4.836593,-2.359356,9.901745,7.542389
3.800000,1.332965,5.036212,-2.342303,3.348153,1.005850
3.800000,1.624079,5.335694,-2.306912,-1.125367,-3.432279
3.800000,1.917934,5.635231,-2.260487,-2.515156,-4.775643
4.000000,1.087680,2.935445,2.178821,11.392809,13.571630
4.000000,0.994374,3.034867,1.185120,17.600120,18.785240
4.000000,0.774915,4.629003,-1.988663,42.937653,40.948990
4.000000,0.863843,4.728768,-2.170018,31.148288,28.978270
4.000000,1.047707,4.928327,-2.176628,15.331878,13.155250
4.000000,1.236590,5.127920,-2.151311,6.498656,4.347345
4.000000,1.428502,5.327543,-2.127370,1.711983,-0.415387
4.000000,1.622369,5.527194,-2.103093,-0.753101,-2.856194
4.500000,1.258918,3.265103,0.304660,5.070119,5.374779
4.500000,1.026705,3.513682,-0.177451,16.351421,16.173970
4.500000,0.936387,3.613168,-0.345516,23.530926,23.185410
4.500000,1.005757,5.357279,-1.707782,18.508442,16.800660
4.500000,1.097381,5.457056,-1.684179,12.809919,11.125740
4.500000,1.237252,5.606737,-1.650423,6.821211,5.170788
4.500000,1.379254,5.756434,-1.617780,3.000495,1.382715
5.000000,0.799337,5.586751,-1.356536,39.816166,38.459630
5.000000,0.882386,5.686498,-1.447322,29.534702,28.087380
5.000000,0.925169,5.736375,-1.447536,25.226756,23.779220
5.000000,0.968644,5.786254,-1.437514,21.425624,19.988110
5.200000,2.114415,3.091472,0.411797,-3.270263,-2.858466
5.200000,1.920327,3.289757,0.125738,-2.799906,-2.674168
5.200000,1.727588,3.488239,-0.159476,-1.850776,-2.010252
5.200000,1.584215,3.637208,-0.353237,-0.590528,-0.943765
5.200000,1.348468,3.885668,-0.633480,3.366091,2.732611
5.200000,1.118926,4.134313,-0.862999,11.531089,10.668090
5.200000,0.805574,5.778304,-1.309462,38.957982,37.648520
5.200000,0.845976,5.828175,-1.367057,33.717537,32.350480
5.200000,0.887356,5.878048,-1.385745,29.014935,27.629190
5.200000,0.972550,5.977801,-1.373356,21.121326,19.747970
5.200000,1.105002,6.127445,-1.333823,12.490783,11.156960
5.200000,1.241454,6.277106,-1.297719,6.758861,5.461142
5.200000,1.427624,6.476678,-1.253890,2.139806,0.885916
6.500000,2.813616,3.691013,-0.264039,-1.527148,-1.791187
6.500000,2.618695,3.889114,-0.427987,-1.684701,-2.112688
6.500000,2.424602,4.087399,-0.578421,-1.882558,-2.460979
6.500000,2.279702,4.236220,-0.675192,-2.010633,-2.685825
6.500000,2.039842,4.484428,-0.803779,-2.038505,-2.842284
6.500000,1.802738,4.732825,-0.895008,-1.526545,-2.421553
6.500000,1.569642,4.981382,-0.961711,0.106427,-0.855285
6.500000,1.477952,5.080845,-0.999745,1.277907,0.278162
6.500000,1.342643,5.230077,-1.075043,3.866462,2.791419
6.500000,1.254294,5.329589,-1.105024,6.319142,5.214118
6.500000,0.967575,7.173011,-1.239964,21.545764,20.305800
6.500000,1.088369,7.322623,-1.203253,13.400023,12.196770
6.500000,1.172652,7.422374,-1.180022,9.348570,8.168548
6.500000,1.303250,7.572011,-1.143802,4.913187,3.769385
7.500000,3.253991,4.251246,-0.274676,-0.657340,-0.932016
7.500000,3.107685,4.399790,-0.363725,-0.753561,-1.117286
7.500000,2.961748,4.548430,-0.457565,-0.894244,-1.351809
7.500000,2.816239,4.697157,-0.550285,-1.074233,-1.624518
7.500000,2.574868,4.945205,-0.689381,-1.429914,-2.119295
7.500000,2.478798,5.044479,-0.737060,-1.575224,-2.312284
7.500000,2.335313,5.193441,-0.798111,-1.771044,-2.569155
7.500000,2.145387,5.392147,-0.856124,-1.928442,-2.784566
7.500000,2.051141,5.491535,-0.869564,-1.927003,-2.796567
7.500000,1.910871,5.640658,0.873794,-1.764352,-0.890558
7.500000,1.772195,5.789826,0.811906,-1.320055,-0.508148
7.500000,1.680825,5.889295,0.772937,-0.803772,-0.030835
7.500000,1.545775,6.038531,0.718799,0.425226,1.144025
7.500000,1.413742,6.187804,0.667263,2.397970,3.065233
7.500000,1.327842,6.287339,0.631808,4.263794,4.895602
7.500000,1.203083,6.436668,0.574658,8.132944,8.707602
7.500000,0.845652,7.881496,0.404421,33.783919,34.188340
7.500000,0.937749,8.031068,0.421191,24.106699,24.527890
2.000000,0.809196,2.702098,-2.063291,29.773951,27.710660
2.000000,0.999332,2.901369,-2.370710,10.802989,8.432279
2.000000,1.192700,3.100734,-2.591080,0.642104,-1.948976
2.000000,1.387948,3.300175,-2.790604,-4.659395,-7.449999
2.000000,1.781609,3.699239,-3.034195,-8.441835,-11.476030
2.000000,2.177583,4.098486,-3.006987,-8.710513,-11.717500
2.000000,2.972765,4.897348,-2.187528,-7.377891,-9.565419
2.400000,0.645103,2.884103,-0.088601,58.896061,58.807460
4.000000,1.807465,5.603442,-2.098890,-1.861224,-3.960114
4.000000,1.998665,5.802738,-2.055417,-2.272501,-4.327918
4.000000,2.239828,6.051925,-1.978454,-2.231820,-4.210274
4.000000,2.482739,6.301175,-1.865854,-1.906877,-3.772731
4.000000,2.972092,6.799842,-1.498097,-1.141737,-2.639834
4.000000,3.464486,7.298690,-0.992268,-0.681585,-1.673853
4.000000,3.958787,7.797687,-0.570641,-0.505613,-1.076254
4.000000,4.950824,8.796021,-0.442351,-0.425087,-0.867438
4.000000,5.447935,9.295323,-0.480721,-0.414664,-0.895385
4.000000,5.945530,9.794696,-0.502151,-0.408650,-0.910801
4.000000,6.941757,10.793620,-0.517678,-0.402084,-0.919763
4.500000,1.588330,5.830742,-1.602058,-0.108830,-1.710888
4.500000,1.773836,6.029919,-1.563398,-1.392895,-2.956293
4.500000,2.009631,6.278963,-1.503178,-1.954089,-3.457267
4.500000,2.248498,6.528081,-1.423207,-1.899179,-3.322386
4.500000,2.732214,7.026504,-1.166810,-1.176162,-2.342972
4.500000,3.220907,7.525136,-0.775650,-0.543613,-1.319263
4.500000,3.712613,8.023938,-0.406439,-0.251086,-0.657525
4.500000,4.701276,9.021941,-0.170247,-0.115980,-0.286227
4.500000,5.197234,9.521099,-0.214223,-0.101338,-0.315561
4.500000,5.693900,10.020340,-0.248915,-0.093619,-0.342534
4.500000,6.688722,11.019030,-0.276809,-0.085624,-0.362433
5.000000,1.386960,6.058303,-1.334541,2.903839,1.569298
5.000000,1.563114,6.257360,-1.299575,0.217948,-1.081627
5.000000,1.790366,6.506262,-1.248595,-1.401160,-2.649755
5.000000,2.022991,6.755246,-1.186671,-1.902760,-3.089431
5.000000,2.498331,7.253423,-1.003106,-1.501547,-2.504653
5.000000,2.981749,7.751835,-0.705822,-0.752214,-1.458036
5.000000,3.469869,8.250439,-0.375009,-0.303351,-0.678359
5.000000,4.454024,9.248099,-0.080056,-0.073337,-0.153393
5.000000,4.948484,9.747109,-0.057324,-0.051542,-0.108866
5.000000,5.443956,10.246210,-0.077537,-0.041218,-0.118755
5.000000,6.437002,11.244670,-0.117353,-0.031351,-0.148704
3.200000,0.947064,3.944988,6.604081,19.979419,26.583500
3.200000,1.407976,4.442900,-2.694025,-0.579290,-3.273315
3.200000,1.791862,4.841540,-2.705125,-4.407527,-7.112652
3.200000,2.181546,5.240386,-2.615506,-4.859166,-7.474672
3.200000,2.574396,5.639397,-2.405257,-4.324750,-6.730007
3.200000,3.167030,6.238149,-1.806384,-3.472638,-5.279022
3.200000,3.761999,6.837121,-1.050298,-3.107489,-4.157787
3.200000,4.358348,7.436258,-0.502538,-3.006325,-3.508863
3.200000,4.855993,7.935639,-0.285362,-2.979444,-3.264806
3.200000,5.354076,8.435093,-0.312062,-2.967289,-3.279351
3.200000,5.852486,8.934608,-0.329788,-2.960529,-3.290317
3.200000,6.351147,9.434175,-0.339194,-2.956232,-3.295426
3.200000,7.349013,10.433430,-0.345524,-2.951379,-3.296903
3.800000,2.578351,6.210492,-2.020337,-2.101175,-4.121512
3.800000,3.069408,6.709255,-1.598559,-1.369912,-2.968471
3.800000,3.562952,7.208189,-1.053498,-0.978254,-2.031752
3.800000,4.058078,7.707261,-0.620619,-0.836499,-1.457118
3.800000,4.355688,8.006760,-0.495190,-0.802476,-1.297666
3.800000,4.852359,8.506003,-0.494180,-0.776041,-1.270221
3.800000,5.051211,8.705724,-0.509718,-0.770285,-1.280003
3.800000,5.548702,9.205081,-0.540690,-0.761044,-1.301734
3.800000,6.046608,9.704505,-0.557487,-0.755549,-1.313036
3.800000,7.043309,10.703510,-0.569385,-0.749467,-1.318852
4.500000,0.909941,5.034688,-0.518049,26.596379,26.078330
4.500000,1.962191,6.229148,-1.516454,-1.905868,-3.422322
4.500000,2.732214,7.026504,-1.166810,-1.176162,-2.342972
4.500000,3.712613,8.023938,-0.406439,-0.251086,-0.657525
4.500000,4.701276,9.021941,-0.170244,-0.115980,-0.286224
4.500000,5.693900,10.020340,-0.248915,-0.093619,-0.342534
4.500000,6.688722,11.019030,-0.276809,-0.085624,-0.362433
5.200000,0.782554,5.354094,-0.898224,42.244864,41.346640
5.200000,1.661539,6.547473,-1.211552,-0.664851,-1.876403
5.200000,2.406850,7.344257,-0.980389,-1.635135,-2.615524
5.200000,3.373899,8.341104,-0.391567,-0.357246,-0.748813
5.200000,4.355853,9.338625,-0.076150,-0.073877,-0.150027
5.200000,5.344504,10.336620,-0.042096,-0.036160,-0.078256
5.200000,6.336718,11.334980,-0.080185,-0.025368,-0.105553
6.000000,1.365133,6.911808,-1.154689,3.392141,2.237452
6.000000,2.056694,7.707943,-0.985323,-1.899888,-2.885211
6.000000,2.997997,8.704108,-0.538930,-0.715678,-1.254608
6.000000,3.968122,9.701062,-0.103868,-0.114608,-0.218476
6.000000,4.950150,10.698580,-0.017971,-0.036688,-0.054659
6.000000,5.938181,11.696530,-0.007525,-0.020496,-0.028021
9.000000,2.097849,7.093755,0.953187,-1.904714,-0.951527
9.000000,1.343641,8.281893,-1.115264,3.889498,2.774234
9.000000,1.294207,9.075720,-1.128922,5.165347,4.036425
9.000000,1.819883,10.069380,-0.987669,-1.489808,-2.477477
9.000000,2.636091,11.064180,-0.611634,-1.256807,-1.868441
9.000000,3.547672,12.059840,-0.074329,-0.244734,-0.319063
9.000000,4.496996,13.056160,0.040905,-0.053497,-0.012592
6.500000,1.641552,7.686742,-1.060969,-0.496233,-1.557202
6.500000,1.855169,7.935504,-1.008074,-1.605046,-2.613120
6.500000,2.304467,8.433247,-0.872001,-1.761147,-2.633148
6.500000,2.771189,8.931242,-0.650804,-1.039800,-1.690604
6.500000,3.056278,9.230144,-0.479710,-0.643265,-1.122975
6.500000,3.536913,9.728463,-0.221414,-0.251499,-0.472913
6.500000,3.730593,9.927838,-0.151028,-0.173099,-0.324127
6.500000,4.217373,10.426380,-0.054198,-0.077867,-0.132065
6.500000,4.706926,10.925060,-0.019099,-0.044280,-0.063379
6.500000,5.691484,11.922740,-0.000201,-0.022326,-0.022526
6.500000,6.680630,12.920780,0.000448,-0.014378,-0.013930
6.500000,7.672591,13.919100,-0.007165,-0.010697,-0.017862
1.400000,1.138611,2.479707,-2.508805,29.868065,27.359260
1.400000,1.187903,2.529596,-2.507978,27.855468,25.347490
1.400000,1.286649,2.629385,-2.536930,24.731770,22.194840
1.400000,1.484646,2.829009,-2.669214,21.035184,18.365970
1.400000,1.683116,3.028683,-2.831107,19.400967,16.569860
1.400000,2.080936,3.428144,-3.046261,18.935581,15.889320
1.400000,2.479457,3.827717,-2.973943,19.724523,16.750580
1.400000,2.878388,4.227371,-2.573159,20.576419,18.003260
1.400000,3.277580,4.627085,-1.910351,21.140971,19.230620
1.400000,3.776811,5.126791,-1.048496,21.466446,20.417950
1.400000,4.276221,5.626548,-0.841314,21.581564,20.740250
1.400000,4.775755,6.126345,-0.422830,21.625010,21.202180
1.400000,5.275377,6.626173,-0.199090,21.644430,21.445340
1.400000,5.775064,7.126025,-0.091535,21.654605,21.563070
1.400000,6.274801,7.625896,-0.042957,21.660587,21.617630
1.400000,8.274068,9.625515,-0.008817,21.669317,21.660500
1.500000,1.089988,2.525003,-2.566560,22.653800,20.087240
1.500000,1.139100,2.574879,-2.574069,20.285039,17.710970
1.500000,1.237538,2.674646,-2.617670,16.589820,13.972150
1.500000,1.435061,2.874228,-2.768549,12.144429,9.375880
1.500000,1.633187,3.073864,-2.938807,10.084853,7.146046
1.500000,2.030542,3.473263,-3.153245,9.232509,6.079264
1.500000,2.428765,3.872785,-3.077982,9.902961,6.824979
1.500000,2.827490,4.272397,-2.678621,10.741868,8.063247
1.500000,3.226531,4.672075,-2.002830,11.329163,9.326333
1.500000,3.725621,5.171743,-0.999176,11.678626,10.679450
1.500000,4.224926,5.671469,-0.251802,11.802472,11.550670
1.500000,4.724378,6.171240,-0.452345,11.848245,11.395900
1.500000,5.223935,6.671045,-0.209849,11.868289,11.658440
1.500000,5.723570,7.170877,-0.092730,11.878670,11.785940
1.500000,6.223263,7.670731,-0.039904,11.884754,11.844850
1.500000,8.222408,9.670299,-0.002754,11.893704,11.890950
1.600000,1.041879,2.570329,-2.604404,18.683804,16.079400
1.600000,1.090773,2.620193,-2.619305,15.904985,13.285680
1.600000,1.188837,2.719937,-2.675905,11.552431,8.876526
1.600000,1.385794,2.919476,-2.842683,6.246945,3.404262
1.600000,1.583515,3.119075,-3.020291,3.699375,0.679084
1.600000,1.980330,3.518409,-3.237778,2.404412,-0.833366
1.600000,2.378212,3.917878,-3.166751,2.936853,-0.229898
1.600000,2.776703,4.317446,-2.783033,3.756239,0.973206
1.600000,3.175573,4.717087,-2.122824,4.365821,2.242997
1.600000,3.674507,5.216716,-1.108681,4.741646,3.632965
1.600000,4.173695,5.716410,-0.281821,4.875681,4.593860
1.600000,4.673058,6.216153,-0.479154,4.924250,4.445096
1.600000,5.172543,6.715934,-0.218916,4.945060,4.726144
1.600000,5.672119,7.215746,-0.092471,4.955694,4.863223
1.600000,6.171764,7.715582,-0.035404,4.961900,4.926496
1.600000,8.170777,9.715095,0.004892,4.971087,4.975979
1.700000,0.994359,2.615684,-2.616496,17.256536,14.640040
1.700000,1.042987,2.665536,-2.639040,14.007760,11.368720
1.700000,1.140599,2.765256,-2.707686,8.900877,6.193191
1.700000,1.336882,2.964752,-2.889152,2.609867,-0.279285
1.700000,1.534125,3.164312,-3.073208,-0.496521,-3.569729
1.700000,1.930314,3.563580,-3.295678,-2.297029,-5.592707
1.700000,2.327807,3.962996,-3.232209,-1.924560,-5.156769
1.700000,2.726034,4.362519,-2.870079,-1.132305,-4.002384
1.700000,3.124713,4.762121,-2.237485,-0.501573,-2.739058
1.700000,3.623472,5.261710,-1.245616,-0.097166,-1.342782
1.700000,4.122532,5.761370,-0.422190,0.048634,-0.373556
1.700000,4.621794,6.261084,-0.484707,0.100522,-0.384185
1.700000,5.121201,6.760840,-0.211005,0.122253,-0.088752
1.700000,5.620713,7.260630,-0.077399,0.133192,0.055793
1.700000,6.120305,7.760447,-0.017026,0.139538,0.122511
1.700000,8.119175,9.759903,0.025793,0.148978,0.174771
1.800000,0.875419,2.586318,-2.551460,24.795290,22.243830
1.800000,0.851498,2.561405,-2.526553,27.484973,24.958420
1.800000,0.827641,2.536494,-2.492131,30.387821,27.895690
1.800000,0.803853,2.511585,-2.443024,33.517514,31.074490
1.800000,0.780140,2.486678,-2.372579,36.887959,34.515380
1.800000,0.756511,2.461773,-2.272330,40.513170,38.240840
1.800000,0.732973,2.436869,-2.131753,44.407163,42.275410
1.800000,0.709534,2.411968,-1.937901,48.583841,46.645940
2.000000,0.785774,2.677197,-2.265243,33.043623,30.778380
2.000000,0.762451,2.652298,-2.147555,36.554265,34.406710
2.000000,0.739239,2.627400,-1.991471,40.318201,38.326730
2.000000,0.716146,2.602505,-1.785377,44.347507,42.562130
2.000000,0.693186,2.577612,-1.515176,48.653726,47.138550
2.000000,0.670372,2.552720,-1.164126,53.247766,52.083640
2.000000,0.647719,2.527831,-0.712381,58.139601,57.427220
