# R1,R2,R3,EDiat
3.800000,4.355688,8.006760,-0.802476
3.800000,4.852359,8.506003,-0.776041
3.800000,5.051211,8.705724,-0.770285
3.800000,5.548702,9.205081,-0.761044
3.800000,6.046608,9.704505,-0.755549
3.800000,7.043309,10.703510,-0.749467
4.500000,0.909941,5.034688,26.596379
4.500000,1.962191,6.229148,-1.905868
4.500000,2.732214,7.026504,-1.176162
4.500000,3.712613,8.023938,-0.251086
4.500000,4.701276,9.021941,-0.115980
4.500000,5.693900,10.020340,-0.093619
4.500000,6.688722,11.019030,-0.085624
5.200000,0.782554,5.354094,42.244864
5.200000,1.661539,6.547473,-0.664851
5.200000,2.406850,7.344257,-1.635135
5.200000,3.373899,8.341104,-0.357246
5.200000,4.355853,9.338625,-0.073877
5.200000,5.344504,10.336620,-0.036160
5.200000,6.336718,11.334980,-0.025368
6.000000,1.365133,6.911808,3.392141
6.000000,2.056694,7.707943,-1.899888
6.000000,2.997997,8.704108,-0.715678
6.000000,3.968122,9.701062,-0.114608
6.000000,4.950150,10.698580,-0.036688
6.000000,5.938181,11.696530,-0.020496
9.000000,2.097849,7.093755,-1.904714
9.000000,1.343641,8.281893,3.889498
9.000000,1.294207,9.075720,5.165347
9.000000,1.819883,10.069380,-1.489808
9.000000,2.636091,11.064180,-1.256807
9.000000,3.547672,12.059840,-0.244734
9.000000,4.496996,13.056160,-0.053497
6.500000,1.641552,7.686742,-0.496233
6.500000,1.855169,7.935504,-1.605046
6.500000,2.304467,8.433247,-1.761147
6.500000,2.771189,8.931242,-1.039800
6.500000,3.056278,9.230144,-0.643265
6.500000,3.536913,9.728463,-0.251499
6.500000,3.730593,9.927838,-0.173099
6.500000,4.217373,10.426380,-0.077867
6.500000,4.706926,10.925060,-0.044280
6.500000,5.691484,11.922740,-0.022326
6.500000,6.680630,12.920780,-0.014378
6.500000,7.672591,13.919100,-0.010697
1.400000,1.138611,2.479707,29.868065
1.400000,1.187903,2.529596,27.855468
1.400000,1.286649,2.629385,24.731770
1.400000,1.484646,2.829009,21.035184
1.400000,1.683116,3.028683,19.400967
1.400000,2.080936,3.428144,18.935581
1.400000,2.479457,3.827717,19.724523
1.400000,2.878388,4.227371,20.576419
1.400000,3.277580,4.627085,21.140971
1.400000,3.776811,5.126791,21.466446
1.400000,4.276221,5.626548,21.581564
1.400000,4.775755,6.126345,21.625010
1.400000,5.275377,6.626173,21.644430
1.400000,5.775064,7.126025,21.654605
1.400000,6.274801,7.625896,21.660587
1.400000,8.274068,9.625515,21.669317
1.500000,1.089988,2.525003,22.653800
1.500000,1.139100,2.574879,20.285039
1.500000,1.237538,2.674646,16.589820
1.500000,1.435061,2.874228,12.144429
1.500000,1.633187,3.073864,10.084853
1.500000,2.030542,3.473263,9.232509
1.500000,2.428765,3.872785,9.902961
1.500000,2.827490,4.272397,10.741868
1.500000,3.226531,4.672075,11.329163
1.500000,3.725621,5.171743,11.678626
1.500000,4.224926,5.671469,11.802472
1.500000,4.724378,6.171240,11.848245
1.500000,5.223935,6.671045,11.868289
1.500000,5.723570,7.170877,11.878670
1.500000,6.223263,7.670731,11.884754
1.500000,8.222408,9.670299,11.893704
1.600000,1.041879,2.570329,18.683804
1.600000,1.090773,2.620193,15.904985
1.600000,1.188837,2.719937,11.552431
1.600000,1.385794,2.919476,6.246945
1.600000,1.583515,3.119075,3.699375
1.600000,1.980330,3.518409,2.404412
1.600000,2.378212,3.917878,2.936853
1.600000,2.776703,4.317446,3.756239
1.600000,3.175573,4.717087,4.365821
1.600000,3.674507,5.216716,4.741646
1.600000,4.173695,5.716410,4.875681
1.600000,4.673058,6.216153,4.924250
1.600000,5.172543,6.715934,4.945060
1.600000,5.672119,7.215746,4.955694
1.600000,6.171764,7.715582,4.961900
1.600000,8.170777,9.715095,4.971087
1.700000,0.994359,2.615684,17.256536
1.700000,1.042987,2.665536,14.007760
1.700000,1.140599,2.765256,8.900877
1.700000,1.336882,2.964752,2.609867
1.700000,1.534125,3.164312,-0.496521
1.700000,1.930314,3.563580,-2.297029
1.700000,2.327807,3.962996,-1.924560
1.700000,2.726034,4.362519,-1.132305
1.700000,3.124713,4.762121,-0.501573
1.700000,3.623472,5.261710,-0.097166
1.700000,4.122532,5.761370,0.048634
1.700000,4.621794,6.261084,0.100522
1.700000,5.121201,6.760840,0.122253
1.700000,5.620713,7.260630,0.133192
1.700000,6.120305,7.760447,0.139538
1.700000,8.119175,9.759903,0.148978
1.800000,0.875419,2.586318,24.795290
1.800000,0.851498,2.561405,27.484973
1.800000,0.827641,2.536494,30.387821
1.800000,0.803853,2.511585,33.517514
1.800000,0.780140,2.486678,36.887959
1.800000,0.756511,2.461773,40.513170
1.800000,0.732973,2.436869,44.407163
1.800000,0.709534,2.411968,48.583841
2.000000,0.785774,2.677197,33.043623
2.000000,0.762451,2.652298,36.554265
2.000000,0.739239,2.627400,40.318201
2.000000,0.716146,2.602505,44.347507
2.000000,0.693186,2.577612,48.653726
2.000000,0.670372,2.552720,53.247766
2.000000,0.647719,2.527831,58.139601
2.000000,0.625246,2.502944,63.338041
2.400000,0.623861,2.859228,63.840190
2.400000,0.602908,2.834355,69.036238
2.800000,0.503752,3.041568,101.229759
2.800000,0.488328,3.016721,106.623857
3.200000,1.247022,1.963979,0.208547
3.200000,1.154191,2.062159,3.802819
3.200000,1.062662,2.160506,8.648174
3.200000,0.972802,2.258998,15.059879
3.200000,1.247022,1.963979,0.208547
3.200000,0.885119,2.357617,23.409662
3.200000,0.800331,2.456348,34.061877
3.800000,1.568745,2.240342,-3.713313
3.800000,1.475003,2.338356,-2.327579
3.800000,1.382139,2.436532,-0.465128
3.800000,1.290342,2.534850,1.995465
3.800000,1.568745,2.240342,-3.713313
3.800000,1.199856,2.633295,5.210063
3.800000,1.111003,2.731853,9.371871
4.000000,1.676105,2.332491,-4.125232
4.000000,1.582149,2.430457,-3.119813
4.000000,1.488980,2.528583,-1.769618
4.000000,1.396756,2.626849,0.015561
4.000000,1.676105,2.332491,-4.125232
4.000000,1.305678,2.725242,2.351430
4.000000,1.216002,2.823748,5.381664
4.500000,1.944670,2.562910,-4.347299
4.500000,1.850295,2.660769,-3.915286
4.500000,1.756543,2.758781,-3.331906
4.500000,1.663518,2.856931,-2.556100
4.500000,1.944670,2.562910,-4.347299
4.500000,1.571350,2.955205,-1.534749
4.500000,1.480200,3.053592,-0.198537
5.000000,2.213404,2.793382,-3.825151
5.000000,2.166004,2.842246,-3.750894
5.000000,2.118724,2.891148,-3.665206
5.000000,2.071571,2.940088,-3.565966
5.000000,2.024555,2.989063,-3.450710
5.000000,1.977686,3.038071,-3.316584
5.000000,1.930973,3.087112,-3.160294
5.000000,1.838067,3.185281,-2.765818
5.000000,1.745945,3.283562,-2.231887
5.000000,1.520002,3.529685,0.020537
5.000000,1.302878,3.776317,4.428849
5.500000,2.482251,3.023895,-2.997977
5.500000,2.434744,3.072720,-2.980577
5.500000,2.387339,3.121582,-2.962714
5.500000,2.340042,3.170480,-2.943148
5.500000,2.292860,3.219411,-2.920463
5.500000,2.245799,3.268375,-2.893051
5.500000,2.198868,3.317370,-2.859119
5.500000,2.105431,3.415447,-2.763552
5.500000,2.012624,3.513633,-2.615271
5.500000,1.784011,3.759515,-1.849773
5.500000,1.561966,4.005907,-0.074264
6.000000,2.751179,3.254440,-2.159113
6.000000,2.703588,3.303231,-2.161716
6.000000,2.656085,3.352058,-2.169097
6.000000,2.608675,3.400919,-2.180580
6.000000,2.561364,3.449812,-2.195390
6.000000,2.514157,3.498737,-2.212648
6.000000,2.467060,3.547691,-2.231372
6.000000,2.373223,3.645686,-2.268639
6.000000,2.279909,3.743786,-2.296587
6.000000,2.049387,3.989450,-2.232019
6.000000,1.824003,4.235622,-1.728326
9.000000,4.317733,4.686776,-0.172866
9.000000,4.269914,4.735457,-0.169369
9.000000,4.222146,4.784166,-0.166957
9.000000,4.174430,4.832900,-0.165635
9.000000,4.126769,4.881660,-0.165419
9.000000,4.079163,4.930445,-0.166335
9.000000,3.984127,5.028087,-0.171732
9.000000,3.889340,5.125819,-0.182287
9.000000,3.653590,5.370516,-0.236051
9.000000,3.419864,5.615679,-0.341858
2.000000,3.171939,5.097119,-7.127992
2.000000,3.769987,5.696529,-6.738351
2.000000,4.368569,6.296052,-6.628000
2.000000,4.967494,6.895657,-6.593971
2.000000,5.466778,7.395378,-6.581768
2.000000,5.966182,7.895133,-6.574877
2.000000,6.465679,8.394918,-6.570546
2.000000,6.965247,8.894727,-6.567696
2.000000,7.964546,9.894402,-6.564565
2.000000,8.964002,10.894140,-6.563263
2.000000,9.963567,11.893920,-6.562760
1.800000,2.078894,3.808440,-5.472986
1.800000,2.476441,4.207863,-4.865925
1.800000,2.874669,4.607385,-4.118623
1.800000,3.273328,5.006984,-3.604269
1.800000,3.871837,5.606490,-3.275456
1.800000,4.470745,6.206092,-3.182785
1.800000,5.069911,6.805763,-3.152637
1.800000,5.569354,7.305531,-3.141339
1.800000,6.068888,7.805328,-3.134833
1.800000,6.568493,8.305150,-3.130729
1.800000,7.068154,8.804992,-3.128041
1.800000,8.067602,9.804724,-3.125121
1.800000,9.067172,10.804510,-3.123925
1.800000,10.066830,11.804320,-3.123467
2.400000,1.100472,1.301776,7.575347
2.400000,0.911964,1.497515,17.936437
2.400000,1.008681,3.282363,10.179201
2.400000,1.199199,3.481643,0.330101
2.400000,1.783255,4.079905,-8.821310
2.400000,2.771858,5.077920,-8.280681
2.400000,3.268761,5.577194,-7.640336
2.400000,3.766484,6.076587,-7.359577
2.400000,4.264739,6.576073,-7.263854
2.400000,4.763360,7.075631,-7.229587
2.400000,5.062663,7.375395,-7.219395
2.400000,5.561669,7.875041,-7.209353
2.400000,5.761319,8.074912,-7.206661
2.400000,6.260543,8.574615,-7.201755
2.400000,6.759882,9.074351,-7.198522
2.400000,7.758814,10.073900,-7.194909
1.800000,1.092886,2.810601,8.120147
1.800000,1.288363,3.010054,0.702666
1.800000,1.534350,3.259465,-3.619496
1.800000,1.682510,3.409152,-4.778547
1.800000,1.830969,3.558866,-5.329682
1.800000,1.979661,3.708604,-5.497640
1.800000,2.178196,3.908284,-5.376584
1.800000,2.376977,4.107996,-5.056949
3.800000,0.896535,4.417265,27.180219
3.800000,1.064482,4.616252,13.912731
3.800000,1.241962,4.815323,5.937368
3.800000,1.425418,5.014468,1.395178
3.800000,1.707582,5.313306,-1.736435
3.800000,1.994958,5.612268,-2.623262
4.000000,1.128064,2.922355,9.281059
4.000000,1.042302,3.021054,14.256609
4.000000,0.910089,4.607872,26.205408
4.000000,0.991024,4.707344,19.213589
4.000000,1.161835,4.906354,9.346176
4.000000,1.340744,5.105440,3.513341
4.000000,1.524903,5.304596,0.261779
4.000000,1.712618,5.503812,-1.408983
4.500000,1.301804,3.250660,3.789839
4.500000,1.089412,3.497463,12.518518
4.500000,1.009291,3.596308,17.647749
4.500000,1.146099,5.333070,10.398327
4.500000,1.231013,5.432570,7.026565
4.500000,1.362229,5.581854,3.362799
4.500000,1.496978,5.731175,0.968197
5.000000,0.987163,5.560957,19.955467
5.000000,1.060342,5.660388,14.976338
5.000000,1.098518,5.710112,12.815202
5.000000,1.137611,5.759840,10.864385
5.200000,2.131848,3.081195,-3.284734
5.200000,1.944950,3.277338,-2.860348
5.200000,1.760932,3.473920,-2.040130
5.200000,1.625399,3.621603,-0.989304
5.200000,1.406055,3.868137,2.133700
5.200000,1.198773,4.115089,8.024255
5.200000,1.004240,5.751581,18.697088
5.200000,1.039476,5.801291,16.288809
5.200000,1.075883,5.851006,14.075730
5.200000,1.151760,5.950451,10.228641
5.200000,1.271846,6.099651,5.792104
5.200000,1.397724,6.248890,2.697410
5.200000,1.572159,6.447931,0.130039
6.500000,2.830012,3.680255,-1.512124
6.500000,2.641313,3.875984,-1.656276
6.500000,2.454404,4.072128,-1.844699
6.500000,2.315659,4.219474,-1.975299
6.500000,2.087878,4.465442,-2.054839
6.500000,1.865795,4.711835,-1.735858
6.500000,1.651712,4.958590,-0.644276
6.500000,1.569055,5.057381,0.120047
6.500000,1.449175,5.205653,1.739252
6.500000,1.372550,5.304556,3.194373
6.500000,1.221223,7.139771,7.472076
6.500000,1.326484,7.288899,4.305235
6.500000,1.401194,7.388338,2.646595
6.500000,1.518723,7.537524,0.768721
7.500000,3.272687,4.238930,-0.645904
7.500000,3.130911,4.385657,-0.732499
7.500000,2.989938,4.532598,-0.860866
7.500000,2.849887,4.679733,-1.026560
7.500000,2.618917,4.925342,-1.359498
7.500000,2.527544,5.023707,-1.499204
7.500000,2.391778,5.171373,-1.695908
7.500000,2.213618,5.368461,-1.888816
7.500000,2.125995,5.467084,-1.930930
7.500000,1.996742,5.615111,-1.887948
7.500000,1.870589,5.763239,-1.667397
7.500000,1.788534,5.862044,-1.388881
7.500000,1.669125,6.010326,-0.719038
7.500000,1.555026,6.158692,0.321603
7.500000,1.482516,6.257645,1.257802
7.500000,1.380210,6.406136,3.064621
7.500000,1.180617,7.844510,9.021185
7.500000,1.257371,7.993547,6.260108
1.800000,0.948927,2.596168,17.602586
1.800000,1.138470,2.795052,5.791383
1.800000,1.331077,2.994085,-0.464377
1.800000,1.525587,3.193239,-3.616909
1.800000,1.917999,3.591829,-5.518644
1.800000,2.313012,3.990701,-5.200825
1.800000,2.610268,4.289993,-4.618734
1.800000,2.908088,4.589378,-4.074400
1.800000,3.106868,4.789010,-3.791023
1.800000,3.604408,5.288213,-3.377488
2.000000,0.611360,2.388260,66.512938
2.000000,0.869778,2.685921,22.211165
2.000000,1.054363,2.884631,7.062773
2.000000,1.243724,3.083507,-1.226599
2.000000,1.435973,3.282520,-5.588820
2.000000,1.825474,3.680867,-8.627641
2.000000,2.218714,4.079538,-8.690438
2.000000,2.515043,4.378700,-8.186185
2.000000,2.812152,4.677969,-7.638236
2.000000,3.010542,4.877532,-7.331852
2.000000,3.507319,5.376581,-6.857928
2.400000,0.526225,2.568851,90.664397
2.400000,0.733632,2.865912,41.181523
3.200000,0.601345,2.931528,73.888503
3.200000,0.616457,3.227455,70.588968
4.000000,1.922600,5.570505,-2.178557
4.000000,2.108726,5.769261,-2.311761
4.000000,2.344599,6.017822,-2.114011
4.000000,2.583131,6.266497,-1.744653
4.000000,3.065682,6.764141,-1.026029
4.000000,3.553062,7.262108,-0.634947
4.000000,4.043525,7.760336,-0.490868
4.000000,5.030087,8.757400,-0.422982
4.000000,5.525180,9.256169,-0.413551
4.000000,6.021084,9.755064,-0.407962
4.000000,7.014638,10.753160,-0.401777
4.500000,1.733764,5.795129,-1.200851
4.500000,1.911823,5.993671,-1.827597
4.500000,2.139854,6.241980,-1.976310
4.500000,2.372317,6.490419,-1.751861
4.500000,2.846174,6.987630,-0.999653
4.500000,3.327692,7.485213,-0.454414
4.500000,3.813968,7.983098,-0.220641
4.500000,4.794997,8.979573,-0.112335
4.500000,5.288177,9.478089,-0.099604
4.500000,5.782529,9.976753,-0.092617
4.500000,6.773720,10.974450,-0.085190
5.000000,1.568593,6.020216,0.154629
5.000000,1.734476,6.218545,-1.139846
5.000000,1.950848,6.466602,-1.831383
5.000000,2.174444,6.714802,-1.899324
5.000000,2.635908,7.211576,-1.276690
5.000000,3.109310,7.708768,-0.599657
5.000000,3.589932,8.206300,-0.242724
5.000000,4.563685,9.202168,-0.066772
5.000000,5.054406,9.700421,-0.048756
5.000000,5.546785,10.198840,-0.039741
5.000000,6.535015,11.196110,-0.030747
3.200000,1.501211,4.416664,-2.101247
3.200000,1.875680,4.814257,-4.686304
3.200000,2.258918,5.212219,-4.797587
3.200000,2.647121,5.610470,-4.205927
3.200000,3.234820,6.208269,-3.408813
3.200000,3.826339,6.806455,-3.089671
3.200000,4.420144,7.404935,-3.001736
3.200000,4.916131,7.903844,-2.977608
3.200000,5.412857,8.402883,-2.966357
3.200000,5.910135,8.902030,-2.959964
3.200000,6.407836,9.401267,-2.955858
3.200000,7.404169,10.399960,-2.951209
3.800000,2.670401,6.177069,-1.950064
3.800000,3.155644,6.674883,-1.276253
3.800000,3.644878,7.173001,-0.943169
3.800000,4.136688,7.671364,-0.825501
3.800000,4.432654,7.970480,-0.796752
3.800000,4.927014,8.469146,-0.773744
3.800000,5.125065,8.668656,-0.768578
3.800000,5.620795,9.167523,-0.760106
3.800000,6.117220,9.666507,-0.754956
3.800000,7.111574,10.664760,-0.749201
4.500000,1.099737,5.002122,12.652461
4.500000,2.093847,6.192308,-1.985672
4.500000,2.846174,6.987630,-0.999653
4.500000,3.813968,7.983098,-0.220641
4.500000,4.794997,8.979573,-0.112335
4.500000,5.782529,9.976753,-0.092617
4.500000,6.773720,10.974450,-0.085190
5.200000,1.026233,5.318704,17.141617
5.200000,1.837873,6.506966,-1.567672
5.200000,2.554903,7.301273,-1.403144
5.200000,3.502102,8.295697,-0.278830
5.200000,4.472349,9.291317,-0.065482
5.200000,5.453356,10.287790,-0.034425
5.200000,6.440208,11.284880,-0.024681
6.000000,1.604864,6.867528,-0.182425
6.000000,2.253355,7.660679,-1.818385
6.000000,3.163089,8.653892,-0.527411
6.000000,4.114931,9.648506,-0.091116
6.000000,5.085291,10.644130,-0.033207
6.000000,6.065287,11.640500,-0.019349
6.500000,1.888660,7.637961,-1.692774
6.500000,2.088039,7.885767,-1.904063
6.500000,2.514090,8.381770,-1.458747
6.500000,2.963342,8.878221,-0.759832
6.500000,3.240037,9.176277,-0.453548
6.500000,3.709256,9.673303,-0.180193
6.500000,3.899087,9.872198,-0.127861
6.500000,4.377627,10.369620,-0.063163
6.500000,4.860490,10.867280,-0.038618
6.500000,5.834882,11.863190,-0.020735
6.500000,6.816695,12.859730,-0.013691
6.500000,7.803129,13.856780,-0.010397
1.400000,1.170305,2.467030,28.434473
1.400000,1.219126,2.516833,26.647334
1.400000,1.317034,2.616462,23.872836
1.400000,1.513669,2.815798,20.605796
1.400000,1.711085,3.015222,19.197076
1.400000,2.107380,3.414272,18.917954
1.400000,2.504852,3.813522,19.754293
1.400000,2.903019,4.212913,20.606137
1.400000,3.301629,4.612410,21.157738
1.400000,3.800303,5.111892,21.471878
1.400000,4.299284,5.611467,21.583144
1.400000,4.798478,6.111111,21.625567
1.400000,5.297823,6.610808,21.644703
1.400000,5.797282,7.110549,21.654780
1.400000,6.296826,7.610323,21.660712
1.400000,8.295553,9.609655,21.669346
1.500000,1.125380,2.511663,20.795405
1.500000,1.173914,2.561445,18.720979
1.500000,1.271323,2.661033,15.479497
1.500000,1.467187,2.860295,11.588425
1.500000,1.664035,3.059653,9.817727
1.500000,2.059555,3.458592,9.202465
1.500000,2.456526,3.857751,9.934832
1.500000,2.854343,4.257068,10.776601
1.500000,3.252695,4.656502,11.349665
1.500000,3.751128,5.155918,11.685519
1.500000,4.249930,5.655437,11.804498
1.500000,4.748984,6.155035,11.848949
1.500000,5.248217,6.654692,11.868623
1.500000,5.747584,7.154398,11.878876
1.500000,6.247053,7.654142,11.884900
1.500000,8.245570,9.653383,11.893737
1.600000,1.081270,2.556349,16.286111
1.600000,1.129459,2.606110,13.890072
1.600000,1.226273,2.705656,10.124779
1.600000,1.421225,2.904843,5.531291
1.600000,1.617410,3.104135,3.352217
1.600000,2.012035,3.502960,2.357457
1.600000,2.408434,3.902026,2.969880
1.600000,2.805855,4.301265,3.796165
1.600000,3.203918,4.700633,4.390517
1.600000,3.702084,5.199981,4.750267
1.600000,4.200686,5.699442,4.878237
1.600000,4.699585,6.198991,4.925128
1.600000,5.198696,6.698607,4.945464
1.600000,5.697962,7.198276,4.955936
1.600000,6.197347,7.697988,4.962067
1.600000,8.195637,9.697134,4.971124
1.700000,1.038080,2.601087,14.176577
1.700000,1.085856,2.650825,11.423111
1.700000,1.181960,2.750330,7.073733
1.700000,1.375835,2.949441,1.693738
1.700000,1.571247,3.148664,-0.944525
1.700000,1.964841,3.547373,-2.366527
1.700000,2.360591,3.946343,-1.891676
1.700000,2.757567,4.345502,-1.087113
1.700000,3.155307,4.744803,-0.472216
1.700000,3.653176,5.244079,-0.086516
1.700000,4.151557,5.743481,0.051821
1.700000,4.650286,6.242979,0.101602
1.700000,5.149261,6.742551,0.122736
1.700000,5.648418,7.242182,0.133473
1.700000,6.147711,7.741861,0.139727
1.700000,8.145753,9.740906,0.149020
2.000000,3.209133,5.077129,-7.093851
2.000000,3.805790,5.676091,-6.728882
2.000000,4.403356,6.275251,-6.625645
2.000000,5.001505,6.874558,-6.593179
2.000000,5.500270,7.374066,-6.581343
2.000000,5.999241,7.873637,-6.574605
2.000000,6.498370,8.373259,-6.570360
2.000000,6.997623,8.872923,-6.567567
2.000000,7.996410,9.872354,-6.564507
2.000000,8.995466,10.871890,-6.563240
2.000000,9.994711,11.871500,-6.562751
2.400000,1.106616,1.297305,7.365498
2.400000,0.926716,1.489733,16.616597
2.400000,1.080102,3.262831,5.604500
2.400000,1.265236,3.461557,-1.967659
2.400000,1.839409,4.058484,-9.039805
2.400000,2.820361,5.054981,-8.207785
2.400000,3.315108,5.553701,-7.603773
2.400000,3.811226,6.052633,-7.347366
2.400000,4.308242,6.551727,-7.260020
2.400000,4.805877,7.050950,-7.228141
2.400000,5.104680,7.350535,-7.218484
2.400000,5.602969,7.849912,-7.208847
2.400000,5.802367,8.049685,-7.206242
2.400000,6.301029,8.549164,-7.201477
2.400000,6.799888,9.048700,-7.198332
2.400000,7.798044,10.047910,-7.194823
1.800000,1.138470,2.795052,5.791383
1.800000,1.331077,2.994085,-0.464377
1.800000,1.574430,3.243044,-4.097179
1.800000,1.721356,3.392493,-5.043262
1.800000,1.868771,3.541988,-5.460973
1.800000,2.016568,3.691524,-5.545939
1.800000,2.214090,3.890962,-5.362928
1.800000,2.412022,4.090454,-5.014929
3.800000,1.045783,4.389056,15.005929
3.800000,1.201866,4.587261,7.325590
3.800000,1.369416,4.785615,2.475600
3.800000,1.544707,4.984101,-0.351812
3.800000,1.817237,5.282045,-2.260999
3.800000,2.097279,5.580208,-2.667110
4.000000,1.181882,2.904070,6.859356
4.000000,1.105447,3.001757,10.572519
4.000000,1.069909,4.578352,13.933263
4.000000,1.144497,4.677417,10.085352
4.000000,1.303921,4.875661,4.428712
4.000000,1.473278,5.074043,0.958582
4.000000,1.649510,5.272548,-0.989858
4.000000,1.830634,5.471161,-1.949027
4.500000,1.359141,3.230486,2.334459
4.500000,1.170972,3.474804,8.567202
4.500000,1.102606,3.572751,11.895692
4.500000,1.316478,5.299253,4.450638
