# R1,R2,R3,E
1.889726,2.456635,3.465424,4.485454
1.889726,2.456646,3.575161,4.597767
1.889726,2.456641,3.678320,4.663550
1.889726,2.456639,3.774722,4.351979
1.889726,2.456648,3.864158,4.149859
1.889726,2.456642,3.946424,4.043357
1.889726,2.456647,4.021382,4.018206
1.889726,2.456642,4.088853,4.062914
1.889726,2.456648,4.148715,4.167812
1.889726,2.456639,4.200829,4.324053
1.889726,2.456641,4.245116,4.494387
1.889726,2.456646,4.281472,4.701928
1.889726,2.456635,4.309814,4.778118
1.889726,2.456643,4.330112,5.020003
1.889726,2.456638,4.342298,5.228064
1.542621,1.889726,2.645615,29.073168
1.706068,1.889726,2.645610,19.283111
1.870831,1.889726,2.645618,13.882068
1.889726,2.035464,2.645610,11.039203
1.889726,2.198896,2.645615,9.598864
1.889726,2.360275,2.645624,8.886131
1.889726,2.518845,2.645619,8.318495
1.889726,2.645618,2.674041,7.652032
1.889726,2.645625,2.825322,6.331855
1.889726,2.645616,2.972209,5.467434
1.889726,2.645612,3.114297,4.779419
1.889726,2.645617,3.251208,4.327435
1.889726,2.645612,3.382575,4.049211
1.889726,2.645616,3.508087,3.900255
1.889726,2.645625,3.627444,3.862702
1.889726,2.645618,3.740351,3.913048
1.889726,2.645619,3.846576,3.977227
1.889726,2.645624,3.945869,3.844879
1.889726,2.645615,4.038013,3.723026
1.889726,2.645610,4.122805,3.670382
1.889726,2.645618,4.200085,3.681440
1.889726,2.645610,4.269656,3.747527
1.889726,2.645615,4.331398,3.860274
1.889726,2.645624,4.385179,4.010053
1.889726,2.645619,4.430859,4.175921
1.889726,2.645618,4.468370,4.304149
1.889726,2.645625,4.497633,4.475654
1.889726,2.645616,4.518564,4.725388
1.889726,2.645612,4.531141,4.980108
1.682320,1.889726,2.834587,19.171969
1.843684,1.889726,2.834592,13.085599
1.889726,2.007632,2.834589,9.705323
1.889726,2.172482,2.834592,7.951938
1.889726,2.336910,2.834587,6.989081
1.889726,2.499876,2.834592,6.574911
1.889726,2.660516,2.834588,6.236410
1.889726,2.818128,2.834591,5.825449
1.889726,2.834592,2.972068,5.078588
